prng,prow,expt,identity1.x,checks,Test,Location,Year,Loc_Year_test,MM_CA,MM_CEC,MM_K,MM_MG,MM_OM,MM_P1,MM_PH,MM_CLAY,MM_SAND,MM_SILT,Plot,identity1.y,Yield,X,Population,Cl,Clre,Datt1,Datt4,Datt6,DDI,DPI,GNDVI,MCARI,MCARI3,mSR,mSR2,MTCI,MTVI1,ND1,ND2,NDchl,NDRE,NDVI1,NDVI2,NDVI3,NPCL,NPQI,OSAVI,PBI,PPR,PRI,PSNDb1,PSNDc1,PSNDc2,PSRI,PSSRc1,PSSRc2,PVR,PWI,RDVI,RVSI,SAVI,SIPI,SR1,SR2,SR3,SR4,DSWI-4,SRPI,TCARI,TCI,TVI,WBI,Latitude,Longitude
25,96,21-B-316,A17436-132,0,B,Burkey,2021,2021_B_Burkey,2175.15,17.19,156.02,259.38,3,12,5.63,23.69,38.97,37.35,150,A17436-132,61.87,150,A17436,1.009814603,0.600505249,0.778641229,3.989488402,11.24428969,0.0779396,11.20055087,0.353667736,0.037328501,0.145638438,11.22110649,0.443879443,2.39587097,0.371209512,0.045347688,-0.018132642,0.309862579,0.20062655,0.371743825,0.353667736,0.230918684,0.018149744,0.025447557,0.386319527,2.423857303,0.144732211,0.054869495,0.409634009,0.487314099,0.494331532,0.069698678,2.901023993,1.128370896,-0.312661715,0.976297346,0.321699736,0.0020057,0.386319527,0.462179863,0.964347595,0.371767074,1.098519782,0.477467437,1.071522831,0.964347595,0.089553706,0.048274307,13.032796,0.966018026,42.01461803,-93.78685129
19,16,21-B-204,A17105-117,0,B,Burkey,2021,2021_B_Burkey,2595.88,20.16,167.38,366.79,3.68,20.73,5.59,26.31,34.63,39.06,150,A17105-117,77.95,150,A17105,1.027680281,0.567829378,0.761705411,2.263643444,5.884473746,0.1285893,6.547963023,0.327431084,0.072150638,0.238988411,10.51636604,0.413050964,2.179667585,0.669958248,0.04264044,-0.041369012,0.26641483,0.206066426,0.363185364,0.327431084,0.221132051,0.048048942,0.036250189,0.426545045,2.221920438,0.137159389,0.037329916,0.404096061,0.463504045,0.48494047,0.054880563,2.727893905,1.13210747,-0.156851812,0.972890561,0.42385656,-0.00356285,0.426545045,0.45975243,0.908307828,0.386085987,1.128383623,0.506669554,1.116176561,0.908307828,0.173806015,0.095022755,23.023438,0.955945356,42.0140829,-93.78817606
11,55,21-B-302,A17101-168,0,B,Burkey,2021,2021_B_Burkey,3128.21,25.88,199.04,527.12,4.67,27.85,5.6,29.07,30.4,40.53,150,A17101-168,73.49,150,A17101,0.990343725,0.380923891,0.753482496,2.325538675,5.177713697,0.0765834,5.647373884,0.290026988,0.055300538,0.145621143,6.054722863,0.303841306,2.274146466,0.480538992,0.03697188,0.015402401,0.215057739,0.157141772,0.27281849,0.290026988,0.159989949,0.077135709,0.021703353,0.334420598,1.997076243,0.115759677,0.03536766,0.311591859,0.401927485,0.417294854,0.095091384,2.344076093,1.129921553,-0.179195455,0.939675879,0.331735039,0.01037655,0.334420598,0.385264132,0.856776248,0.454497018,1.018498432,0.550355162,0.985055945,0.856776248,0.135443171,0.071154808,16.706428,0.92037555,42.0151793,-93.78861861
37,25,20-A-209,A17112-191,0,A,Burkey,2020,2020_A_Burkey,3154.333,23.222,203.222,458.556,4.289,24.444,6.011,27.578,31.433,40.022,150,A17112-191,78.3,150,A17112,0.96804204,0.089878303,0.8456032,1.882415272,2.832254213,0.035998436,3.623882179,0.123066395,0.024180802,0.025227866,2.631181048,0.071426672,1.234581014,0.17339435,0.019736086,0.03939056,0.128427069,0.079051964,0.086210319,0.123066395,0.043006477,0.043168101,0.027826581,0.13303194,1.43505265,0.06255922,0.024230846,0.123568128,0.178728,0.20537284,0.088137003,1.435246788,1.081973871,-0.037889357,0.984698027,0.141235562,0.01870221,0.13303194,0.187208813,0.917236539,0.683199331,0.943632732,0.780838612,0.914137078,0.917236539,0.065021731,0.032338988,5.07962662,1.018849381,-93.78753682,42.01162397
12,70,20-B-307,A16353-110,0,B,CAD,2020,2020_B_CAD,3167.778,24.556,175.778,330.667,4.311,16,6.322,26.156,31.5,40.778,150,A16353-110,60.04,150,A16353,0.984824082,0.108063556,0.847384225,0.994899565,1.492359694,0.1271585,1.961549075,0.120460682,0.034258668,0.06860439,3.412957433,0.085132011,2.045947989,0.350915604,0.021602523,0.043563272,0.138828545,0.103762824,0.095117005,0.120460682,0.051262001,0.044084661,0.040242239,0.144155951,1.458760013,0.077503611,0.033115513,0.13452583,0.180422471,0.216476244,0.094186195,1.440281645,1.090781068,0.410583186,0.938530909,0.199624078,0.0773925,0.144155951,0.176050326,0.915553475,0.673578953,0.950813276,0.784980082,0.93076706,0.915553475,0.09398513,0.046631875,10.036916,0.971823541,-93.78776989,42.01203798
40,59,20-B-308,IA3048,16,B,CAD,2020,2020_B_CAD,3451.667,24,195,383.778,4.756,20.222,6.5,28.511,26.289,40.844,150,IA3048(SCN),55.81,150,IA3048(SCN),0.975903187,0.084652533,0.83545671,0.980928024,1.444660312,0.1091347,1.87849408,0.118225421,0.047996567,0.044100882,2.71801546,0.064821363,1.755569456,0.33702336,0.023496516,0.048777343,0.122630276,0.095362617,0.08071477,0.118225421,0.040607503,0.065332909,0.032056002,0.142326988,1.448886541,0.083520733,0.035553816,0.12463638,0.180672748,0.220982625,0.09766524,1.441027067,1.097248679,0.408741977,0.911242641,0.197997404,0.0801675,0.142326988,0.185777559,0.877347431,0.660074864,0.938296989,0.788548143,0.913553549,0.877347431,0.128733792,0.064026311,8.97576,0.950381802,42.04697095,-93.73909965
56,48,20-A-308,A17433-74,0,A,Burkey,2020,2020_A_Burkey,3745,26,193.333,549.111,4.256,24.222,6.2,27.844,31.967,39.122,150,A17433-74,60.59,150,A17433,1.000737378,0.10449324,0.799853573,2.786656987,4.264332787,0.0220049,5.889494791,0.100437108,0.022099546,0.023686984,18.94067305,0.071415835,1.212325533,0.169993392,0.031347274,0.029050181,0.143459272,0.075117126,0.085811097,0.100437108,0.049652447,-0.050599221,0.015750654,0.148442668,1.439017571,0.027898091,0.023911564,0.137716613,0.168353621,0.189891069,0.039066516,1.404868282,1.093165673,-0.190909681,0.99627245,0.134139086,0.02305845,0.148442668,0.162057738,1.106591909,0.746738935,1.002040704,0.817459612,1.002750009,1.106591909,0.060309475,0.030827962,4.454102,1.016221924,-93.78909956,42.01255178
51,37,21-A-212Y,A18104-71,0,A,Marsden_East,2021,2021_A_Marsden_East,3923.81,29.21,208.79,654.12,5.4,23.51,5.98,29.31,28.27,41.87,150,A18104-71,80.1,150,A18104,1.054095644,2.011516677,0.771521534,1.7743786,18.03020326,0.32594661,21.90466912,0.616676162,0.143181059,0.979670471,-24.08165614,1.318787394,3.273765857,1.267905858,0.062800078,-0.356447157,0.454326825,0.341136242,0.783533241,0.616676162,0.501435452,-0.211936568,0.019893629,0.809135585,4.764094811,0.290170592,0.080201089,0.791050141,0.769270842,0.758851238,-0.028141288,7.668171884,1.127985741,-0.145059056,0.829356773,0.789782148,-0.0178621,0.809135585,0.778888743,1.537866774,0.152173509,2.269858859,0.237106136,2.186824042,1.537866774,0.253338576,0.174500867,48.154739,0.820049752,42.04669631,-93.73989044
24,96,21-B-316,A17432-7,0,B,Burkey,2021,2021_B_Burkey,2079.96,17.09,156.19,246.19,3,12.3,5.65,24.04,38.82,37.14,151,A17432-7,63.48,151,A17432,0.966945059,0.612866076,0.786861067,3.708352464,9.946765489,0.0943934,9.728023732,0.369034245,0.036899809,0.170750709,7.009829257,0.44045841,3.028912062,0.407427912,0.039889742,0.006693818,0.278263794,0.201220102,0.374924959,0.369034245,0.234557018,0.111982043,0.03134366,0.390472856,2.397589224,0.156145922,0.048836067,0.408156161,0.483494582,0.509566004,0.080233587,2.872176228,1.131213567,-0.298296184,0.964205322,0.339140652,-0.0024069,0.390472856,0.4708831,0.798590196,0.341934538,1.032709548,0.460883837,1.003027513,0.798590196,0.089431588,0.047454396,14.677578,0.948953313,42.04620195,-93.73970656
2,39,20-A-301,A17437-54,0,A,Burkey,2020,2020_A_Burkey,2119.167,16.833,174.5,271.333,3.017,31.167,5.767,27.317,35.183,39.017,151,A17437-54,76.54,151,A17437,0.980788333,0.09375169,0.824532884,1.960907195,3.051150062,0.03644522,3.769464296,0.139919388,0.026597581,0.023907436,2.457149002,0.076678181,1.780941931,0.189991644,0.029759484,0.055306012,0.14940255,0.084256792,0.091679261,0.139919388,0.04477689,0.098968866,0.025615706,0.149939878,1.516011457,0.088558783,0.035841723,0.13555529,0.22141717,0.252974853,0.126911698,1.568769723,1.095740364,-0.066712237,1.017537341,0.158211313,0.019978072,0.149939878,0.223469467,0.819887771,0.621585362,0.931603006,0.75451003,0.901236318,0.819887771,0.070257235,0.034850083,5.41245276,1.003245558,42.01026053,-93.77776119
18,16,21-B-204,A17105-70,0,B,Burkey,2021,2021_B_Burkey,2507.54,19.5,169.32,347.76,3.48,21.96,5.6,26.54,34.24,39.22,151,A17105-70,77.98,151,A17105,1.021455006,0.953745307,0.773291885,2.045320115,7.693846121,0.2113069,7.601938315,0.449097923,0.089592675,0.492932609,19.33073542,0.669675961,2.667752635,0.966979944,0.056483083,-0.091509846,0.328957013,0.252042385,0.502410447,0.449097923,0.32289355,0.027006946,0.021626643,0.561475658,2.934098192,0.174490257,0.050104942,0.525222085,0.586849943,0.59743131,0.034159341,3.840856161,1.127135249,-0.162154674,0.896187129,0.579962158,0.00144345,0.561475658,0.579912907,0.947406498,0.271757462,1.248120551,0.380168979,1.23044659,0.947406498,0.205756936,0.116310325,35.718792,0.877449924,42.01031513,-93.77923063
11,70,20-B-307,A16357-163,0,B,CAD,2020,2020_B_CAD,3083.111,21.889,171.222,268.556,4.122,15,6.3,25.9,32.356,40.433,151,A16357-163,65.49,151,A16357,0.969599235,0.094024187,0.859297125,1.043617473,1.551678237,0.1261944,2.012092912,0.126657334,0.01904757,0.050056213,2.616156142,0.080051688,1.960691598,0.293597112,0.027557056,0.062390333,0.125676502,0.108676554,0.090132103,0.126657334,0.044901195,0.07530797,0.037651132,0.140349485,1.487320416,0.087860371,0.039829657,0.134243332,0.195293802,0.231127416,0.126274671,1.485379141,1.106916935,0.367462193,0.960073985,0.192979748,0.0815605,0.140349485,0.193037588,0.859932276,0.652989214,0.92204386,0.775162634,0.900862359,0.859932276,0.051644622,0.024891827,7.742098,1.004599521,42.01461806,-93.78677767
12,55,21-B-302,A17104-68,0,B,Burkey,2021,2021_B_Burkey,3121.74,25.69,194.72,518.55,4.66,27.73,5.6,28.84,30.62,40.54,151,A17104-68,66.03,151,A17104,0.995038333,0.627283237,0.776867021,2.108623961,5.892630495,0.152397,5.809117086,0.377501321,0.076366785,0.306288267,8.763818698,0.463440803,2.551368232,0.747979548,0.047523123,-0.015452755,0.289198758,0.20472236,0.383237865,0.377501321,0.23875737,0.07249075,0.035536667,0.446503449,2.496509181,0.138353472,0.038182696,0.415444345,0.500841483,0.510469131,0.072080083,3.00674321,1.133513357,-0.15843038,0.948052836,0.465933802,-0.00019285,0.446503449,0.478117189,0.864817947,0.349232537,1.070866635,0.451904233,1.033669672,0.864817947,0.179956365,0.097128795,26.993348,0.910181934,42.01408287,-93.78824968
38,25,20-A-209,A17112-58,0,A,Burkey,2020,2020_A_Burkey,3169.778,23.556,202.667,461.778,4.289,24.222,6.011,27.567,31.022,39.967,151,A17112-58,70.72,151,A17112,0.98924614,0.064462634,0.827556049,2.074800503,3.088824131,0.02627652,4.001357584,0.11219937,0.030282744,0.011698075,2.591364902,0.053530635,1.526055278,0.157612303,0.024246198,0.053172945,0.143053418,0.07854584,0.073520363,0.11219937,0.031224897,0.033779462,0.014740677,0.128356173,1.435359651,0.069437293,0.027982835,0.114526165,0.178857674,0.203299338,0.114168599,1.435631358,1.089585694,-0.081308232,1.041648587,0.131021381,0.024456708,0.128356173,0.181894008,0.934648611,0.698149852,0.93863531,0.798238746,0.919648936,0.934648611,0.080118065,0.040239237,4.3094934,1.028349426,42.01517927,-93.78869223
41,59,20-B-308,A16358-154,0,B,CAD,2020,2020_B_CAD,3286.222,22.667,186.111,373.111,4.456,18.222,6.378,28,26.711,40.533,151,A16358-154,54.83,151,A16358,0.955472434,0.110553813,0.813845808,1.181311124,1.826911381,0.1147731,2.376169722,0.126537012,0.040355825,0.057732254,3.715295,0.093254458,1.701898454,0.348875292,0.02170997,0.041839632,0.123134256,0.110070598,0.098965565,0.126537012,0.052381424,0.041329392,0.029880384,0.157948622,1.484671322,0.078731869,0.037437825,0.13841959,0.18804882,0.221119061,0.082647881,1.463202283,1.090892263,0.242734151,0.915472922,0.200850039,0.07442395,0.157948622,0.185709604,0.920621866,0.672119637,0.962502218,0.775352233,0.940493806,0.920621866,0.109843478,0.055198791,10.35613,0.971611401,-93.78751024,42.01160496
55,48,20-A-308,A17433-91,0,A,Burkey,2020,2020_A_Burkey,3711,25.889,197.333,535.778,4.244,24.444,6.156,27.856,31.922,39.222,151,A17433-91,51.45,151,A17433,0.985562204,0.088651681,0.7575973,2.659828363,3.932938638,0.0318928,5.75416069,0.0997701,0.02198438,0.02014701,5.569872037,0.076951552,1.229285344,0.152398008,0.029010684,0.013259912,0.097073113,0.074644777,0.084027573,0.0997701,0.042444454,0.000191523,0.04290677,0.129362335,1.383773803,0.048018323,0.029200457,0.117604469,0.151709397,0.175321598,0.043472141,1.357682607,1.065589172,-0.16891321,0.947645297,0.118769718,0.0227669,0.129362335,0.157960501,0.999617028,0.717793324,1.003087748,0.818561898,0.99263832,0.999617028,0.060244603,0.030718433,4.586004,0.92943423,-93.78779647,42.01205699
51,38,21-A-212Y,A18103-108,0,A,Marsden_East,2021,2021_A_Marsden_East,3923.81,29.11,207.47,659.92,5.39,23.14,5.97,28.92,28.95,41.73,151,A18103-108,69.9,151,A18103,1.034182569,1.887825944,0.779155162,1.914988848,16.09235225,0.342068,17.61463812,0.603715966,0.129791841,0.96980156,-30.71944586,1.223609087,3.453342553,1.287210552,0.071092859,-0.28011963,0.440782459,0.344335726,0.74487438,0.603715966,0.485573678,-0.136142774,0.030856405,0.787074649,4.626905551,0.244965094,0.075658605,0.754471786,0.745859934,0.752396641,-0.023870791,6.869676073,1.138081985,-0.162289262,0.822475547,0.784384003,-0.015862,0.787074649,0.748332893,1.315197396,0.159600716,1.90829538,0.247103629,1.844442938,1.315197396,0.246205374,0.162360129,48.742352,0.841731176,42.04697094,-93.73911804
26,27,20-B-210,A16359-16,0,B,CAD,2020,2020_B_CAD,5329.778,29.333,184.444,395.667,5.833,10.667,8.044,26.878,26.733,41.422,151,A16359-16,52.72,151,A16359,0.961448524,0.171822495,0.79028038,1.230740839,2.017139432,0.123077,2.55398111,0.157307191,0.053779307,0.101114646,5.270864938,0.143683654,1.74477656,0.435161268,0.027613146,0.024313635,0.138979673,0.127364241,0.139030169,0.157307191,0.079114428,0.043962722,0.034924075,0.190228012,1.569060415,0.081626745,0.037242117,0.169107233,0.217347462,0.240307896,0.071830323,1.5554124,1.070595682,0.202788957,0.923726799,0.237598573,0.05854005,0.190228012,0.208050824,0.915777219,0.612225201,0.985524876,0.728149636,0.96226706,0.915777219,0.143948498,0.073231839,14.712042,0.957763214,-93.78907298,42.01253276
23,96,21-B-316,A17437-98,0,B,Burkey,2021,2021_B_Burkey,1994.05,17.32,156.28,237.09,3.06,10.84,5.7,23.8,39.47,36.73,152,A17437-98,49.4,152,A17437,1.034238474,0.313312763,0.788033006,3.464540728,6.621823762,0.0533949,7.360735429,0.25272391,0.023967347,0.079371212,3.776176898,0.236873088,2.494360617,0.257218596,0.037797291,0.043861633,0.196134708,0.138751772,0.219691611,0.25272391,0.135438998,0.095543317,-0.007670417,0.257725032,1.866181827,0.11567718,0.036571234,0.258779818,0.349471551,0.375970376,0.115155279,2.074423577,1.118492782,-0.276507254,0.925730987,0.227262067,0.00916105,0.257725032,0.351631951,0.825578203,0.467710081,0.953554445,0.596520976,0.931883289,0.825578203,0.061715391,0.03141294,8.853126,0.923040439,42.04669631,-93.73990883
3,39,20-A-301,A17101-218,0,A,Burkey,2020,2020_A_Burkey,2106.778,16.556,171.889,269.222,2.956,30.222,5.744,27.289,35.233,39,152,A17101-218,86.32,152,A17101,0.978948743,0.102524032,0.822622209,1.888083861,2.972145426,0.021621079,3.686192426,0.13755986,0.030901674,0.029788495,2.838479195,0.081767064,1.357637089,0.207055161,0.031017912,0.047762363,0.147984497,0.078030233,0.099014472,0.13755986,0.048762359,0.063094113,0.030305209,0.153520718,1.497440497,0.068368503,0.033585186,0.143204142,0.218049714,0.24902445,0.117256948,1.557707357,1.101046469,-0.049299137,1.032801685,0.163237872,0.020360271,0.153520718,0.214426051,0.881300984,0.651842084,0.941742031,0.758149236,0.916666222,0.881300984,0.081488101,0.040705101,5.90760702,1.04541244,42.04614702,-93.73970656
17,16,21-B-204,A17107-201,0,B,Burkey,2021,2021_B_Burkey,2625.95,18.95,171.75,355.68,3.49,24.25,5.6,26.69,34.04,39.27,152,A17107-201,77.94,152,A17107,0.998401586,0.423730922,0.757006036,2.214753964,5.282138507,0.0854316,5.282402738,0.332070623,0.057161488,0.176833969,4.625699021,0.330092458,2.034910522,0.5623686,0.0461628,0.023315443,0.233270255,0.162414676,0.307169972,0.332070623,0.174825893,0.108528437,0.01127065,0.368887651,2.220189804,0.149735576,0.043259781,0.348175653,0.463412106,0.484287724,0.125700838,2.727255169,1.118007724,-0.174128137,0.955260654,0.380548057,0.0008794,0.368887651,0.444180615,0.80419368,0.377473653,0.986357384,0.501421896,0.945996014,0.80419368,0.138048744,0.071916822,19.668996,0.917591455,42.01028798,-93.7777612
10,70,20-B-307,LD10-10219,0,B,CAD,2020,2020_B_CAD,2814.778,19.222,166.111,255.333,3.833,13.778,6.267,25.422,33.889,39.733,152,LD10_10219,59.25,152,LD10_10219,1.063881,0.13143118,0.833152351,0.923139042,1.442534916,0.039878,1.924890936,0.112827837,0.091339948,0.099761065,6.466092376,0.083332808,1.754386545,0.5113959,0.018804144,0.010938966,0.164131855,0.100642841,0.090676679,0.112827837,0.061663347,0.016636442,0.031317256,0.169766776,1.451346351,0.077704323,0.033741989,0.141239428,0.181292497,0.212521191,0.040661847,1.44287489,1.118474032,0.474800437,0.945120097,0.24052826,0.0698165,0.169766776,0.184811162,0.9672716,0.690990342,0.9859905,0.797223195,0.9859905,0.9672716,0.239883098,0.122711129,13.64648,0.979731654,42.01034259,-93.77923064
42,59,20-B-308,A16360-9,0,B,CAD,2020,2020_B_CAD,3111.444,20.556,176.444,360.222,4.089,16.333,6.289,27.344,27.556,40.2,152,A16360-9,49.46,152,A16360,0.96621397,0.061173363,0.83060463,0.95086721,1.354442242,0.102812,1.832659665,0.105561878,0.035157884,0.023706252,2.43340084,0.047390466,1.094732664,0.281523576,0.022576844,0.051879194,0.097795667,0.091123003,0.066470674,0.105561878,0.029678902,0.073994596,0.021784705,0.124613833,1.422296833,0.083686515,0.034550237,0.107597294,0.162205179,0.203747276,0.097311046,1.387219339,1.096619211,0.432670881,0.927472024,0.174059233,0.097753,0.124613833,0.173450788,0.862206764,0.681839159,0.940047498,0.80903488,0.914161833,0.862206764,0.095764265,0.047291676,7.198324,0.97675656,42.01463177,-93.78677768
13,55,21-B-302,A17101-207,0,B,Burkey,2021,2021_B_Burkey,3132.16,25.41,189.71,501.04,4.63,27.87,5.58,28.59,30.68,40.73,152,A17101-207,77.88,152,A17101,0.985113408,0.310870121,0.794099114,2.329397953,4.73653816,0.0767262,5.137629526,0.255179643,0.047444356,0.113059617,4.721646629,0.235037888,1.959006993,0.385306044,0.03499953,0.032047257,0.209235822,0.149529817,0.2213452,0.255179643,0.134525138,0.067058354,0.025602257,0.279533753,1.886809075,0.089022441,0.027870816,0.260034385,0.348345386,0.369864722,0.09770379,2.069110472,1.105173153,-0.169170355,0.964123481,0.279254353,0.0089052,0.279533753,0.334201118,0.87431174,0.500572632,0.969638837,0.593397417,0.937554538,0.87431174,0.117848469,0.060706809,13.29581,0.937205924,42.01408283,-93.7883233
39,25,20-A-209,A17112-166,0,A,Burkey,2020,2020_A_Burkey,3184.667,23.778,201.889,463.778,4.278,23.667,6.011,27.589,30.567,39.911,152,A17112-166,70.84,152,A17112,0.968384871,0.076096561,0.862540419,2.085867752,3.072656472,0.027111251,4.015655449,0.108125412,0.029269532,0.017921394,2.414935926,0.053838807,1.074949247,0.160734289,0.030110315,0.043346522,0.110570365,0.070093554,0.070301328,0.108125412,0.036653671,0.067491658,0.022930882,0.128219248,1.41645131,0.070085003,0.030028664,0.11173713,0.171671293,0.200075362,0.103199555,1.414500407,1.08689714,-0.083708597,1.003216188,0.130208088,0.021815084,0.128219248,0.182892785,0.87355094,0.68927431,0.952252087,0.804849865,0.918023499,0.87355094,0.077959215,0.039236341,4.36131278,1.023489181,42.01517924,-93.78876585
54,48,20-A-308,A17433-81,0,A,Burkey,2020,2020_A_Burkey,3686.111,25.889,201.333,533.889,4.267,24.556,6.133,27.878,31.767,39.333,152,A17433-81,66.46,152,A17433,0.977651359,0.146324517,0.770612646,3.151017026,5.127537193,0.0266805,6.965018465,0.126253149,0.023231398,0.032771484,-29.29309653,0.121744045,1.183931874,0.177567816,0.017600568,0.007485322,0.13829202,0.090708066,0.11032371,0.126253149,0.068174461,-0.027778241,0.036017356,0.163634421,1.465479674,0.045041985,0.025341034,0.147947899,0.186957302,0.192002467,0.029373419,1.45989541,1.084198944,-0.227511825,0.916439883,0.142679863,0.0161094,0.163634421,0.164055642,1.057143836,0.717342826,1.01791549,0.775799696,1.012305028,1.057143836,0.062855544,0.032367219,5.511178,0.997529138,-93.78748366,42.01158594
50,38,21-A-212Y,A18117-81,0,A,Marsden_East,2021,2021_A_Marsden_East,3861.64,29.46,208.72,666.59,5.38,22.85,5.98,29.07,29.1,41.6,152,A18117-81,66.9,152,A18117,1.042624401,1.804563545,0.761148878,1.496268345,13.31366165,0.3524279,15.65948572,0.588715847,0.178108277,0.999356764,-31.95041905,1.187022004,2.992731518,1.438363992,0.073706583,-0.332325196,0.421454594,0.328379704,0.758459674,0.588715847,0.474315522,-0.168638294,0.008354422,0.80479604,4.281428101,0.285553009,0.084253596,0.768454903,0.755947895,0.757245215,-0.022503996,7.194971306,1.140956026,-0.107753837,0.837108736,0.827153002,-0.01544125,0.80479604,0.760618334,1.405691753,0.158744215,2.198615148,0.25887836,2.042579568,1.405691753,0.312876896,0.214546187,53.977924,0.864105222,-93.78782305,42.01207601
27,27,20-B-210,A16351-40,0,B,CAD,2020,2020_B_CAD,5242,29,185.889,412.333,5.711,11.444,7.744,26.833,31.344,41.433,152,A16351-40,42.15,152,A16351,0.952853926,0.10113852,0.797967056,1.21642719,1.827976992,0.0865541,2.405549567,0.133681317,0.039734403,0.045887375,2.513844136,0.083815844,1.578798424,0.278838564,0.027343873,0.058772896,0.115548286,0.100610963,0.099753281,0.133681317,0.048135103,0.091445095,0.029640283,0.144358749,1.488907211,0.103373719,0.040827496,0.131766025,0.193847626,0.238288797,0.10883741,1.48092056,1.074785509,0.213470107,0.950236659,0.181678001,0.06743575,0.144358749,0.2032309,0.832432991,0.617622591,0.942231251,0.764164206,0.915881813,0.832432991,0.106323119,0.052954394,8.923118,1.003391169,-93.7890464,42.01251374
22,96,21-B-316,A17432-84,0,B,Burkey,2021,2021_B_Burkey,1964,17.02,157.66,233.86,3.1,9.72,5.68,23.82,39.75,36.43,153,A17432-84,51.46,153,A17432,0.993994513,0.255086774,0.779725954,2.557644792,5.093962571,0.0529721,5.126894906,0.27901061,0.035724856,0.077607999,2.960359684,0.191635898,1.676837665,0.324993432,0.044270319,0.088666414,0.199467902,0.129407669,0.217621563,0.27901061,0.113116168,0.203692807,-0.010979286,0.274907874,2.048646344,0.162915467,0.047383449,0.273130759,0.412484497,0.452543773,0.18694627,2.404165488,1.138303311,-0.217970435,0.935345618,0.273433123,0.0138626,0.274907874,0.394371054,0.661553504,0.401106506,0.882679629,0.563708686,0.854963261,0.661553504,0.086376044,0.042765128,10.39459,0.958276076,42.04691602,-93.73911804
4,39,20-A-301,A17103-40,0,A,Burkey,2020,2020_A_Burkey,2080.111,16.222,166.444,264.778,2.844,27.889,5.7,27.089,35.456,38.922,153,A17103-40,80.13,153,A17103,0.992404541,0.094904687,0.834387204,1.695426393,2.543091108,0.041058311,3.214305831,0.127687271,0.033009996,0.03079087,2.679820143,0.076221606,1.646174484,0.192965586,0.021261704,0.047875252,0.127535942,0.079522498,0.086966756,0.127687271,0.045302627,0.063441423,0.032724619,0.135663498,1.445690307,0.071423718,0.025367575,0.122376448,0.192699316,0.215638616,0.115645218,1.477391683,1.079344872,0.015838244,0.987921658,0.150526076,0.017131073,0.135663498,0.188964947,0.880686568,0.66449427,0.934386681,0.773541345,0.913594233,0.880686568,0.087414443,0.043588304,5.84555892,1.011782138,42.04675124,-93.73990883
9,70,20-B-307,A16357-197,0,B,CAD,2020,2020_B_CAD,2557.778,17,159.778,251,3.567,13,6.233,24.622,35.167,38.633,153,A16357-197,44.68,153,A16357,1.064938,0.12738051,0.858988036,0.910032136,1.493463748,0.021493,1.920821842,0.09877268,0.103217083,0.101139056,8.706923377,0.083255966,1.827569181,0.61414128,0.021291654,-0.000409832,0.173919996,0.114465014,0.087321857,0.09877268,0.059876693,0.006025337,0.026291104,0.189042691,1.492176137,0.078865809,0.036009609,0.159852363,0.196982825,0.230210693,0.038340966,1.490606753,1.166690484,0.499708777,0.935278057,0.270306716,0.0450515,0.189042691,0.196283524,0.9880215,0.704357967,1.005484,0.820212712,1.005484,0.9880215,0.270385736,0.139389008,13.77228,0.981508279,42.04609209,-93.73970656
16,16,21-B-204,A17105-61,0,B,Burkey,2021,2021_B_Burkey,2828.46,18.65,174.36,377.73,3.52,25.68,5.63,26.74,33.96,39.3,153,A17105-61,76.73,153,A17105,1.018437067,0.755468936,0.80963513,3.105164567,9.237960673,0.1372257,8.433530849,0.391572504,0.051599211,0.266473902,11.49528411,0.519193315,3.022968464,0.557450388,0.05531577,-0.014723673,0.336750425,0.23122516,0.407341548,0.391572504,0.274170732,0.031412439,0.021595826,0.444040779,2.626172001,0.123278888,0.040967704,0.439845712,0.508428608,0.517583731,0.062666572,3.068585015,1.161476432,-0.256041506,0.996713736,0.410118893,0.00555285,0.444040779,0.486625639,0.9390885,0.358800694,1.077758032,0.437222994,1.049782125,0.9390885,0.122847747,0.066422433,20.081286,0.969716919,42.01031543,-93.77776121
43,59,20-B-308,A16362-112,0,B,CAD,2020,2020_B_CAD,2910.333,18.889,171.333,341.667,3.833,14.444,6.256,26.878,29.578,40.133,153,A16362-112,45.32,153,A16362,0.981787291,0.121967059,0.816659463,1.040901439,1.666166002,0.1372988,1.98173592,0.156166195,0.049525139,0.069494701,2.761614663,0.100531403,1.748999926,0.424521228,0.030365989,0.057552924,0.1419484,0.116830122,0.112993855,0.156166195,0.0574783,0.093973538,0.027996606,0.179943529,1.587549396,0.104529525,0.043222685,0.160643131,0.236192138,0.277128166,0.122313539,1.618459562,1.115535015,0.332959382,0.937090847,0.247474942,0.086239,0.179943529,0.238976423,0.828197786,0.595519771,0.924076292,0.72985511,0.900533431,0.828197786,0.130658836,0.064747648,12.212332,0.963812726,42.01037004,-93.77923065
